GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AH53E001
G26009902218002,2013-2017,,,Michigan,26,Macomb County,99,,,221800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2218, Macomb County, Michigan",207900
G26009902221011,2013-2017,,,Michigan,26,Macomb County,99,,,222101,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2221.01, Macomb County, Michigan",12600
G26009902221012,2013-2017,,,Michigan,26,Macomb County,99,,,222101,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2221.01, Macomb County, Michigan",122500
G26009902221021,2013-2017,,,Michigan,26,Macomb County,99,,,222102,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2221.02, Macomb County, Michigan",209500
G26009902221022,2013-2017,,,Michigan,26,Macomb County,99,,,222102,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2221.02, Macomb County, Michigan",184600
G26009902221023,2013-2017,,,Michigan,26,Macomb County,99,,,222102,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2221.02, Macomb County, Michigan",
G26009902225001,2013-2017,,,Michigan,26,Macomb County,99,,,222500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2225, Macomb County, Michigan",381100
G26009902225002,2013-2017,,,Michigan,26,Macomb County,99,,,222500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2225, Macomb County, Michigan",166900
G26009902228001,2013-2017,,,Michigan,26,Macomb County,99,,,222800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2228, Macomb County, Michigan",164500
G26009902228002,2013-2017,,,Michigan,26,Macomb County,99,,,222800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2228, Macomb County, Michigan",242400
G26009902234001,2013-2017,,,Michigan,26,Macomb County,99,,,223400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2234, Macomb County, Michigan",207800
G26009902234002,2013-2017,,,Michigan,26,Macomb County,99,,,223400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2234, Macomb County, Michigan",270500
G26009902235001,2013-2017,,,Michigan,26,Macomb County,99,,,223500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2235, Macomb County, Michigan",189900
G26009902238001,2013-2017,,,Michigan,26,Macomb County,99,,,223800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2238, Macomb County, Michigan",258600
G26009902238002,2013-2017,,,Michigan,26,Macomb County,99,,,223800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2238, Macomb County, Michigan",273200
G26009902238003,2013-2017,,,Michigan,26,Macomb County,99,,,223800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2238, Macomb County, Michigan",273000
G26009902239001,2013-2017,,,Michigan,26,Macomb County,99,,,223900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2239, Macomb County, Michigan",258400
G26009902239002,2013-2017,,,Michigan,26,Macomb County,99,,,223900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2239, Macomb County, Michigan",172100
G26009902239003,2013-2017,,,Michigan,26,Macomb County,99,,,223900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2239, Macomb County, Michigan",285900
G26009902240001,2013-2017,,,Michigan,26,Macomb County,99,,,224000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2240, Macomb County, Michigan",276500
G26009902240002,2013-2017,,,Michigan,26,Macomb County,99,,,224000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2240, Macomb County, Michigan",283700
G26009902240003,2013-2017,,,Michigan,26,Macomb County,99,,,224000,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2240, Macomb County, Michigan",281600
G26009902241001,2013-2017,,,Michigan,26,Macomb County,99,,,224100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2241, Macomb County, Michigan",275000
G26009902241002,2013-2017,,,Michigan,26,Macomb County,99,,,224100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2241, Macomb County, Michigan",266500
G26009902242001,2013-2017,,,Michigan,26,Macomb County,99,,,224200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2242, Macomb County, Michigan",281500
G26009902242002,2013-2017,,,Michigan,26,Macomb County,99,,,224200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2242, Macomb County, Michigan",94700
G26009902242003,2013-2017,,,Michigan,26,Macomb County,99,,,224200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2242, Macomb County, Michigan",52000
G26009902243001,2013-2017,,,Michigan,26,Macomb County,99,,,224300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2243, Macomb County, Michigan",243100
G26009902243002,2013-2017,,,Michigan,26,Macomb County,99,,,224300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2243, Macomb County, Michigan",201600
G26009902244001,2013-2017,,,Michigan,26,Macomb County,99,,,224400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2244, Macomb County, Michigan",222000
G26009902244002,2013-2017,,,Michigan,26,Macomb County,99,,,224400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2244, Macomb County, Michigan",232600
G26009902244003,2013-2017,,,Michigan,26,Macomb County,99,,,224400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2244, Macomb County, Michigan",226200
G26009902245001,2013-2017,,,Michigan,26,Macomb County,99,,,224500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2245, Macomb County, Michigan",145100
G26009902245002,2013-2017,,,Michigan,26,Macomb County,99,,,224500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2245, Macomb County, Michigan",188300
G26009902246001,2013-2017,,,Michigan,26,Macomb County,99,,,224600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2246, Macomb County, Michigan",
G26009902246002,2013-2017,,,Michigan,26,Macomb County,99,,,224600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2246, Macomb County, Michigan",175600
G26009902246003,2013-2017,,,Michigan,26,Macomb County,99,,,224600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2246, Macomb County, Michigan",190200
G26009902251001,2013-2017,,,Michigan,26,Macomb County,99,,,225100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2251, Macomb County, Michigan",232300
G26009902251002,2013-2017,,,Michigan,26,Macomb County,99,,,225100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2251, Macomb County, Michigan",178800
G26009902252001,2013-2017,,,Michigan,26,Macomb County,99,,,225200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2252, Macomb County, Michigan",238100
G26009902252002,2013-2017,,,Michigan,26,Macomb County,99,,,225200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2252, Macomb County, Michigan",191900
G26009902252003,2013-2017,,,Michigan,26,Macomb County,99,,,225200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2252, Macomb County, Michigan",210500
G26009902253001,2013-2017,,,Michigan,26,Macomb County,99,,,225300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2253, Macomb County, Michigan",222400
G26009902253002,2013-2017,,,Michigan,26,Macomb County,99,,,225300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2253, Macomb County, Michigan",180200
G26009902253003,2013-2017,,,Michigan,26,Macomb County,99,,,225300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2253, Macomb County, Michigan",201400
G26009902253004,2013-2017,,,Michigan,26,Macomb County,99,,,225300,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2253, Macomb County, Michigan",200900
G26009902254001,2013-2017,,,Michigan,26,Macomb County,99,,,225400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2254, Macomb County, Michigan",324800
G26009902254002,2013-2017,,,Michigan,26,Macomb County,99,,,225400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2254, Macomb County, Michigan",338600
G26009902254003,2013-2017,,,Michigan,26,Macomb County,99,,,225400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2254, Macomb County, Michigan",184000
G26009902255001,2013-2017,,,Michigan,26,Macomb County,99,,,225500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2255, Macomb County, Michigan",244700
G26009902255002,2013-2017,,,Michigan,26,Macomb County,99,,,225500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2255, Macomb County, Michigan",206500
G26009902255003,2013-2017,,,Michigan,26,Macomb County,99,,,225500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2255, Macomb County, Michigan",208800
G26009902256001,2013-2017,,,Michigan,26,Macomb County,99,,,225600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2256, Macomb County, Michigan",128500
G26009902256002,2013-2017,,,Michigan,26,Macomb County,99,,,225600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2256, Macomb County, Michigan",146300
G26009902256003,2013-2017,,,Michigan,26,Macomb County,99,,,225600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2256, Macomb County, Michigan",
G26009902257011,2013-2017,,,Michigan,26,Macomb County,99,,,225701,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2257.01, Macomb County, Michigan",
G26009902257012,2013-2017,,,Michigan,26,Macomb County,99,,,225701,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2257.01, Macomb County, Michigan",
G26009902257013,2013-2017,,,Michigan,26,Macomb County,99,,,225701,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2257.01, Macomb County, Michigan",180700
G26009902257021,2013-2017,,,Michigan,26,Macomb County,99,,,225702,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2257.02, Macomb County, Michigan",115600
G26009902257022,2013-2017,,,Michigan,26,Macomb County,99,,,225702,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2257.02, Macomb County, Michigan",123100
G26009902258001,2013-2017,,,Michigan,26,Macomb County,99,,,225800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2258, Macomb County, Michigan",161000
G26009902258002,2013-2017,,,Michigan,26,Macomb County,99,,,225800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2258, Macomb County, Michigan",165500
G26009902258003,2013-2017,,,Michigan,26,Macomb County,99,,,225800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2258, Macomb County, Michigan",158100
G26009902258004,2013-2017,,,Michigan,26,Macomb County,99,,,225800,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2258, Macomb County, Michigan",301000
G26009902259001,2013-2017,,,Michigan,26,Macomb County,99,,,225900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2259, Macomb County, Michigan",236000
G26009902259002,2013-2017,,,Michigan,26,Macomb County,99,,,225900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2259, Macomb County, Michigan",174600
G26009902259003,2013-2017,,,Michigan,26,Macomb County,99,,,225900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2259, Macomb County, Michigan",149800
G26009902261001,2013-2017,,,Michigan,26,Macomb County,99,,,226100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2261, Macomb County, Michigan",348300
G26009902261002,2013-2017,,,Michigan,26,Macomb County,99,,,226100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2261, Macomb County, Michigan",337200
G26009902264001,2013-2017,,,Michigan,26,Macomb County,99,,,226400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2264, Macomb County, Michigan",374400
G26009902267001,2013-2017,,,Michigan,26,Macomb County,99,,,226700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2267, Macomb County, Michigan",44800
G26009902267002,2013-2017,,,Michigan,26,Macomb County,99,,,226700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2267, Macomb County, Michigan",107100
G26009902270001,2013-2017,,,Michigan,26,Macomb County,99,,,227000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2270, Macomb County, Michigan",157000
G26009902270002,2013-2017,,,Michigan,26,Macomb County,99,,,227000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2270, Macomb County, Michigan",285500
G26009902270003,2013-2017,,,Michigan,26,Macomb County,99,,,227000,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2270, Macomb County, Michigan",236500
G26009902270004,2013-2017,,,Michigan,26,Macomb County,99,,,227000,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2270, Macomb County, Michigan",328200
G26009902273001,2013-2017,,,Michigan,26,Macomb County,99,,,227300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2273, Macomb County, Michigan",269400
G26009902273002,2013-2017,,,Michigan,26,Macomb County,99,,,227300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2273, Macomb County, Michigan",261500
G26009902280001,2013-2017,,,Michigan,26,Macomb County,99,,,228000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2280, Macomb County, Michigan",87800
G26009902280002,2013-2017,,,Michigan,26,Macomb County,99,,,228000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2280, Macomb County, Michigan",163700
G26009902281001,2013-2017,,,Michigan,26,Macomb County,99,,,228100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2281, Macomb County, Michigan",115000
G26009902281002,2013-2017,,,Michigan,26,Macomb County,99,,,228100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2281, Macomb County, Michigan",130000
G26009902300001,2013-2017,,,Michigan,26,Macomb County,99,,,230000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2300, Macomb County, Michigan",81200
G26009902300002,2013-2017,,,Michigan,26,Macomb County,99,,,230000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2300, Macomb County, Michigan",165300
G26009902302001,2013-2017,,,Michigan,26,Macomb County,99,,,230200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2302, Macomb County, Michigan",122000
G26009902302002,2013-2017,,,Michigan,26,Macomb County,99,,,230200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2302, Macomb County, Michigan",144700
G26009902302003,2013-2017,,,Michigan,26,Macomb County,99,,,230200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2302, Macomb County, Michigan",172000
G26009902302004,2013-2017,,,Michigan,26,Macomb County,99,,,230200,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2302, Macomb County, Michigan",190300
G26009902303001,2013-2017,,,Michigan,26,Macomb County,99,,,230300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2303, Macomb County, Michigan",167700
G26009902303002,2013-2017,,,Michigan,26,Macomb County,99,,,230300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2303, Macomb County, Michigan",165600
G26009902303003,2013-2017,,,Michigan,26,Macomb County,99,,,230300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2303, Macomb County, Michigan",143500
G26009902304001,2013-2017,,,Michigan,26,Macomb County,99,,,230400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2304, Macomb County, Michigan",157700
G26009902304002,2013-2017,,,Michigan,26,Macomb County,99,,,230400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2304, Macomb County, Michigan",133700
G26009902304003,2013-2017,,,Michigan,26,Macomb County,99,,,230400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2304, Macomb County, Michigan",148800
G26009902305001,2013-2017,,,Michigan,26,Macomb County,99,,,230500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2305, Macomb County, Michigan",141100
G26009902305002,2013-2017,,,Michigan,26,Macomb County,99,,,230500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2305, Macomb County, Michigan",230000
G26009902305003,2013-2017,,,Michigan,26,Macomb County,99,,,230500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2305, Macomb County, Michigan",
G26009902305004,2013-2017,,,Michigan,26,Macomb County,99,,,230500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2305, Macomb County, Michigan",9999
G26009902306011,2013-2017,,,Michigan,26,Macomb County,99,,,230601,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2306.01, Macomb County, Michigan",218800
G26009902306012,2013-2017,,,Michigan,26,Macomb County,99,,,230601,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2306.01, Macomb County, Michigan",299600
G26009902306021,2013-2017,,,Michigan,26,Macomb County,99,,,230602,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2306.02, Macomb County, Michigan",240200
G26009902306022,2013-2017,,,Michigan,26,Macomb County,99,,,230602,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2306.02, Macomb County, Michigan",269700
G26009902307001,2013-2017,,,Michigan,26,Macomb County,99,,,230700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2307, Macomb County, Michigan",225300
G26009902307002,2013-2017,,,Michigan,26,Macomb County,99,,,230700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2307, Macomb County, Michigan",175700
G26009902307003,2013-2017,,,Michigan,26,Macomb County,99,,,230700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2307, Macomb County, Michigan",171500
G26009902308001,2013-2017,,,Michigan,26,Macomb County,99,,,230800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2308, Macomb County, Michigan",104200
G26009902308002,2013-2017,,,Michigan,26,Macomb County,99,,,230800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2308, Macomb County, Michigan",9999
G26009902308003,2013-2017,,,Michigan,26,Macomb County,99,,,230800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2308, Macomb County, Michigan",181800
G26009902309001,2013-2017,,,Michigan,26,Macomb County,99,,,230900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2309, Macomb County, Michigan",151900
G26009902309002,2013-2017,,,Michigan,26,Macomb County,99,,,230900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2309, Macomb County, Michigan",94000
G26009902309003,2013-2017,,,Michigan,26,Macomb County,99,,,230900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2309, Macomb County, Michigan",164700
G26009902309004,2013-2017,,,Michigan,26,Macomb County,99,,,230900,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2309, Macomb County, Michigan",134100
G26009902309005,2013-2017,,,Michigan,26,Macomb County,99,,,230900,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 2309, Macomb County, Michigan",136200
G26009902310001,2013-2017,,,Michigan,26,Macomb County,99,,,231000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2310, Macomb County, Michigan",169500
G26009902310002,2013-2017,,,Michigan,26,Macomb County,99,,,231000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2310, Macomb County, Michigan",144300
G26009902310003,2013-2017,,,Michigan,26,Macomb County,99,,,231000,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2310, Macomb County, Michigan",135700
G26009902311001,2013-2017,,,Michigan,26,Macomb County,99,,,231100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2311, Macomb County, Michigan",132200
G26009902311002,2013-2017,,,Michigan,26,Macomb County,99,,,231100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2311, Macomb County, Michigan",89500
G26009902312001,2013-2017,,,Michigan,26,Macomb County,99,,,231200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2312, Macomb County, Michigan",157900
G26009902312002,2013-2017,,,Michigan,26,Macomb County,99,,,231200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2312, Macomb County, Michigan",160900
G26009902312003,2013-2017,,,Michigan,26,Macomb County,99,,,231200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2312, Macomb County, Michigan",179600
G26009902314001,2013-2017,,,Michigan,26,Macomb County,99,,,231400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2314, Macomb County, Michigan",170400
G26009902314002,2013-2017,,,Michigan,26,Macomb County,99,,,231400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2314, Macomb County, Michigan",166300
G26009902314003,2013-2017,,,Michigan,26,Macomb County,99,,,231400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2314, Macomb County, Michigan",170900
G26009902315001,2013-2017,,,Michigan,26,Macomb County,99,,,231500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2315, Macomb County, Michigan",181900
G26009902315002,2013-2017,,,Michigan,26,Macomb County,99,,,231500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2315, Macomb County, Michigan",167400
G26009902315003,2013-2017,,,Michigan,26,Macomb County,99,,,231500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 2315, Macomb County, Michigan",175800
G26009902315004,2013-2017,,,Michigan,26,Macomb County,99,,,231500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 2315, Macomb County, Michigan",189200
G26009902316001,2013-2017,,,Michigan,26,Macomb County,99,,,231600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2316, Macomb County, Michigan",128400
G26009902316002,2013-2017,,,Michigan,26,Macomb County,99,,,231600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2316, Macomb County, Michigan",124300
